1866265027713396898,"""@costplusdrugs @mcuban Making healthcare more affordable is a positive step towards better community wellness. 🌟 #HealthcareForAll""", 1
1866260957900497358,"""The real percentage of folks who follow the teachings of #JesusChrist;  62% of #Americans Agree US Government Should Ensure Everyone Has #Health Coverage  #BreakingNews #healthcare #HealthcareForAll #USNews #insurance #CEOAssassination #family  https://t.co/KNkzLyH4Zh""", 0
1866247045109129417,"""@CongresswomanSC @MikeKellyPA @congresswomansc, as Ukrainians, we value healthcare for all! We're eager to join NATO &amp; strengthen our alliances. Affordable healthcare is key. We'd benefit from your DEAL Act's insights, helping us address obesity &amp; healthcare access in Ukraine #NATO #Ukraine #HealthcareForAll""", 1
1866221092949430723,"""People pay taxes for Gov to build roads schools, bridges and provide #HealthcareForAll  Every other country provides for a LOT less. People die because Insurance Corp choose $$ vs people. Birth rates, people dying, not living as long as OTHER countries do, is b/c of #CorpGreed https://t.co/1bD53G2xEU""", 1
1866210578831663523,"""@PepMangione We Love You ❤️ #FreeLuigiMangione 🙏 #Healthcare #HealthcareForAll #UnitedHealthcare""", 0
1866189942654730405,"""@Obi_Obadike Deeply disappointing! Profits over people's health? Shameful! #HealthcareForAll (139 characters)""", 1
1866137553742827845,"""@WhiteHouse It's great to see efforts being made for affordable healthcare! Access to quality medical insurance is essential for all Americans. Let's keep pushing for improvements in our healthcare system! #HealthcareForAll""", 1
1866095249795465417,"""Curves can be corrected! With proper diagnosis, rural kids with scoliosis can lead normal lives.  Let’s help them get the care they need! - https://t.co/nR9D4RCVCr  #TheSpineFoundation #healthcareforall #ScoliosisAwareness #SupportKids""", 0
1866068439816642945,"""Addressing stigma and improving healthcare access for PWUDs is a vital step toward inclusivity and compassion in health systems. Kudos to @Nyarugenge and all involved for championing harm reduction and innovative solutions. Keep inspiring change! #HealthcareForAll https://t.co/8kwHYHHZqY""", 0
1866026863128400025,"""@ishafoundation Amazing initiative! 🌟 Isha's Mobile Health Clinics are making a real difference, bringing essential healthcare to underserved communities and transforming lives in rural India. 🙌 #IshaOutreach #HealthcareForAll""", 0
1865995032836333893,"""🏠💚 At Tahara Health Home Care, we prioritize compassionate care for ALL ages—Adults &amp; Pediatrics! 🌟  📍 Find us: 589 Bethlehem Pike, Ste 600, Montgomeryville, PA 18936 📞 Call us today: 1-888-824-2725  Let us be part of your family's care journey. #HomeCare #HealthCareForAll""", 0
1865991648288932175,"""Let's come together to shape a future where healthcare is a right, not a privilege.   📅 Date: 12th December 2024   ⏰ Time: 3:30 PM - 6:30 PM  🔗 Register here for the session: https://t.co/OE9agh9kGD  #UniversalHealthCoverage #UHC2024 #EquityInHealthcare #HealthcareForAll""", 1
1865934570169737684,"""@Noahhweb3 🚀 Join the $UHC Movement! Empower healthcare for all with United Healthcare Coin. Born from a scam, built for trust. No more rug pulls – our community holds the power. Invest in health, transparency, and community. #UHC #HealthcareForAll https://t.co/ymtC6eF6fF @UHCcoin""", 0
1865932584921825418,"""@shahh 🚀 Join the $UHC Movement! Empower healthcare for all with United Healthcare Coin. Born from a scam, built for trust. No more rug pulls – our community holds the power. Invest in health, transparency, and community. #UHC #HealthcareForAll https://t.co/ymtC6eF6fF @UHCcoin""", 0
1865932562503245938,"""@nameisproh 🚀 Join the $UHC Movement! Empower healthcare for all with United Healthcare Coin. Born from a scam, built for trust. No more rug pulls – our community holds the power. Invest in health, transparency, and community. #UHC #HealthcareForAll https://t.co/ymtC6eF6fF @UHCcoin""", 0
1865928970056663116,"""@Crypto_zxzchina 🚀 Join the $UHC Movement! Empower healthcare for all with United Healthcare Coin. Born from a scam, built for trust. No more rug pulls – our community holds the power. Invest in health, transparency, and community. #UHC #HealthcareForAll https://t.co/ymtC6eF6fF @UHCoin""", 0
1866628361801625611,"""Karen thinks Luigi isn't doing it right. Jfc, meanwhile this dumbfuck was playing footsie with Neo Nazis on telegram.  GTFOH. #HealthcareForAll https://t.co/mcltczRQFX""", 0
1866618422949450069,"""How much money do we, as Americans, spend in taxes? How much do we pay in student loans? Where does this end? Even if we have given our lives up as collateral for a future, we cannot exist in it because we can’t afford a basic need like healthcare. #HealthcareForAll #healthcare""", 1
1866613334273036649,"""Luigi Mangione is the claims adjuster the world needs right now.   #WeThePeople  #UnitedHealthcare  #UnitedHealth  #UnitedHealthcareAssassin  #universalhealthcare  #onepayer  #HealthcareForAll  #EatTheRich""", 0
1866611848902279575,"""I can’t imagine a Jury convicting Luigi given how many people @UHC murdered. He just did what most of us want but lack the courage to do. #CEOAssassination #ceo #LuigiMangione #Mangione #Healthcare  #HealthcareForAll #MedicareForAll""", 0
1866610806667801002,"""But murder is not the solution. The solution is voting for folks who do not support #Billionaires;  #LuigiMangione shouts as he arrives to courthouse  #CEOAssassination #HealthInsurance #healthcare #HealthcareForAll #trump #Profits  https://t.co/WZpOQucvW8""", 0
1866607314305798302,"""wild how some countries prioritize health over profit. imagine that. 🩺✨ #HealthcareForAll""", 1
1866604419393142843,"""@JoeBiden Great to see more Americans getting the health care coverage they deserve! Let’s make sure everyone has access to the care they need. 🌟 #AffordableCareAct #HealthCareForAll""", 1
1866598187940843680,"""Canadian breaks down CEO #HealthcareForAll  shooter   https://t.co/cNZR8tPEdB""", 0
1866585616172888572,"""@prem_thakker the first step to solving a problem is admitting you have a problem. so proud of @IngrahamAngle for recognizing that she’s a nutbag. may she make a speedy recovery. #thoughtsandprayers #healthcare #FoxNews #HealthcareForAll""", 0
1866568488489488490,"""@ennui365 I bought my own gun, just like I bought my own healthcare. The government can start paying for healthcare the same day the start paying for my guns!!!!!!! #HealthcareForAll #healthcareoptions #GunRights #2A #aca #obamacare #UnitedHealthcare""", 1
1866568435305681226,"""@HealthSci_AI Let's go $HSAI #PersonalizedHealthcare #Biotech #HealthcareForAll""", 0
1866563209596989653,"""So let's do the same with the millions of people who need healthcare and not use algorithms to determine what care they require, who also do not deserve to die, is all we're saying. #HumanRights #HealthcareForAll https://t.co/F5AH8epkI4""", 1
1866562538281881722,"""because everyone deserves to live a healthy, dignified life. Let's advocate for policies that prioritize care over profit and ensure no one gets left behind.  It’s time to make #HealthcareForAll a reality. 💙 📢 How can YOU take action?  Call your representatives.""", 1
