1866268380757471686,"""A quick-fix way for Rachel Reeves to tax the wealthy #TaxtheRich https://t.co/nomjfsuu6Q""", 0
1866259279608733754,"""As I've said many times, our civilization today is BUILT to funnel wealth upwards, and has for decades now.  Which is why we have so many billionaires, and soon we'll have TRILLIONAIRES.  The imbalance is staggering AND unsustainable.  #TaxTheRich to save our world. It's VITAL. https://t.co/GMmHzkOBt9 https://t.co/Uwefjc2jW8""", 1
1866252547553407266,"""Removing the #SocialSecurity tax cap is LONG overdue @GOP. Why is it ALWAYS the little folks who suffer the consequences of *protecting* the rich from taxation? It’s time to #TaxTheRich!! https://t.co/Wy30Kl1f8U""", 1
1866243668581257390,"""Healthcare CEO Group Call  #unitedhealthcare #brianthompson #denydefenddepose #unitedhealthcareceo #healthinsurance #eattherich #taxtherich #politics #politicalsatire #politicalcomedy #politicalhumor https://t.co/UtCQeHj17r""", 0
1866217006652858866,"""Don't believe @Keir_Starmer @RachelReevesMP when they say we have a ""£22bn black hole"" &amp;  ""we have to make tough decisions""   The richest 350 families in the UK have a combined wealth of £795bn, more than the entire GDP of Poland  What's lacking is the political will  #TaxTheRich""", 1
1866214704731009494,"""@SILK2197 @Geisterjger4 @DefiantLs Theres a huge difference between the 2 parties...1 at least puts fourth legislation in favor of helping middle class n poor while the right is dead set on blaming our problems on the poor while the rich has never had it so good in all of history. Don't kid yourself. #TaxTheRich""", 1
1866199455373881586,"""@atrupar The US doesn’t have a spending problem. It has a revenue problem.  #TaxTheRich""", 1
1866193281031278943,"""Trump's team have made a mistake.  #Kamala #KamalaHarris #Biden #democrats #DOGE #WW3 #gaza #israel #ukraine #russia #Trump #Election #MAGA #MAHA #Elon #ElonMusk #jillstein #leftist #liberals #bluesky #election2024 #tariffs #RFK #RFKJr #billionaires #taxtherich #DanielPenny https://t.co/tgS5VGFUXx""", 0
1866191620800172304,"""Hey @JustinTrudeau @liberal_party, @NDP @cafreeland  We need a #WealthTax &amp; as promised in the past #CloseTheLoopholes Also, corporations should be charged with price gouging.  Governments are supposed to protect us. #TaxTheRich #RobinHoodTax AND - a #UniversalBasicIncome #UBINOW https://t.co/qoO7TcNpwq""", 1
1866188547784323179,"""@TRUMP_ARMY_ @elonmusk They both would steal you blind , and you dingbats would give them more ,  they didn't work for the money  both failures, stealing,grifting gas lightning, you think they care about us 😂😂😂😂😂 #elites #TaxTheRich https://t.co/dP7Rl8jN77""", 1
1866184588260987307,"""@RepMTG If only you would #TaxTheRich we could actually help our poor. 🤔 https://t.co/2IYxBsTWoj""", 1
1866179551530819825,"""@BasedMikeLee Mike no matter how much you 🥾 lick for the elite you will never be a billionaire #taxtherich #eattherich""", 0
1866168595623067860,"""@elonmusk This feels like the first of many realizations for Elon—What if government software isn’t the only thing running on fumes?   #TaxTheRich""", 0
1866160613468111045,"""Let's tax the rich - that's how you can actually ""make America great again.""   The massive inequality we see in this country began to explode over decades of handing out tax giveaways to the wealthiest in our society.  #TaxTheRich https://t.co/NLqxIRqlZO""", 1
